k_sentinel,replicate,n_held,rmse_pp,mae_pp,shift_logit,outcome,country,analysis_profile
5,11,25,5.826574689670111,3.655780062422953,0.015223360632469873,women_vitA,Gambia,full
5,12,25,5.88631198690767,3.492490481304158,-0.7586326708137721,women_vitA,Gambia,full
5,13,25,6.32715779659576,3.821530417247242,-2.073620377782401,women_vitA,Gambia,full
5,14,25,5.373775101593049,3.363907567000093,0.45875314318696425,women_vitA,Gambia,full
5,15,25,6.401740904005321,3.9500127671833662,-3.2330079474471267,women_vitA,Gambia,full
5,16,25,6.308741983416949,3.8480729661684574,-2.214438402620218,women_vitA,Gambia,full
5,17,25,4.230627369543058,2.701539885726195,-0.24274086959509847,women_vitA,Gambia,full
5,18,25,6.278200952461864,3.8425222595384065,-1.204419910561298,women_vitA,Gambia,full
5,19,25,5.755132805863114,3.612810449575412,0.13815278561907912,women_vitA,Gambia,full
5,20,25,5.109921035827618,3.181295406080907,-0.7071127683288657,women_vitA,Gambia,full
5,21,25,5.6645605558733845,3.364336007414226,-1.7362787879682648,women_vitA,Gambia,full
5,22,25,6.49222704726613,4.085644662720128,-3.407911124530148,women_vitA,Gambia,full
5,23,25,5.939316144300852,3.54917935690841,-0.8346742658208877,women_vitA,Gambia,full
5,24,25,5.88371333443016,3.4759558635241423,-0.8162405148631812,women_vitA,Gambia,full
5,25,25,5.631194769968597,3.2825427216736527,-0.5535711013256286,women_vitA,Gambia,full
10,1,20,4.79054687884062,2.8937503606489594,-1.1419781038122094,women_vitA,Gambia,full
10,2,20,4.867748504094751,2.8892534508986,-0.08258950677525143,women_vitA,Gambia,full
10,3,20,6.796527228744714,4.142004120000907,-1.5132555130586864,women_vitA,Gambia,full
10,4,20,7.150785228104906,4.811202958615279,-3.294090854364036,women_vitA,Gambia,full
10,5,20,6.337260233075298,3.7912902932921204,-0.38611939946683255,women_vitA,Gambia,full
10,6,20,6.5571416488516014,4.027154236701528,-1.0663794131232125,women_vitA,Gambia,full
10,7,20,5.309695851406477,3.277881450187825,-0.2453258217990327,women_vitA,Gambia,full
10,8,20,4.385546883736137,2.754381397138304,-1.1542202700373465,women_vitA,Gambia,full
10,9,20,5.805686199984329,3.7035978545706247,-2.449509212119155,women_vitA,Gambia,full
10,10,20,5.179080540444744,3.499949497748945,-2.4432182433360263,women_vitA,Gambia,full
10,11,20,5.0145976467025966,3.1161992470115734,-1.2494176671447155,women_vitA,Gambia,full
10,12,20,4.898948687931347,2.7416840184106555,-0.5437192807429085,women_vitA,Gambia,full
10,13,20,5.907693517046219,3.5285001381547456,-0.8974799309736602,women_vitA,Gambia,full
10,14,20,3.3740137626686764,3.0137971561278043,1.1854177583991043,women_vitA,Gambia,full
10,15,20,6.573246013384488,3.9861569127447725,-1.0107666115296887,women_vitA,Gambia,full
10,16,20,6.4415205963217845,4.207461910403592,-2.6502352200798645,women_vitA,Gambia,full
10,17,20,4.4469891697990205,2.723623806164932,-0.6223846068368144,women_vitA,Gambia,full
10,18,20,7.049424549868546,4.574235199737295,-1.787681414188344,women_vitA,Gambia,full
10,19,20,5.556504597587534,3.2145233705600003,-1.2366206489266185,women_vitA,Gambia,full
10,20,20,5.969683603016499,3.6287253519528875,-1.452787359251315,women_vitA,Gambia,full
10,21,20,6.512197567165547,3.8776136027306216,-0.9084163271709083,women_vitA,Gambia,full
10,22,20,5.351796584208996,3.014220320285775,-0.024423021223785302,women_vitA,Gambia,full
10,23,20,5.8985749676737464,3.31023289269858,-0.6516655990977944,women_vitA,Gambia,full
10,24,20,5.3608511267630155,3.2472455282118062,-1.2844685014139614,women_vitA,Gambia,full
10,25,20,6.188905227402561,3.809780914393711,-1.4792214716002583,women_vitA,Gambia,full
15,1,15,5.441142839653028,3.003554123038676,-0.37955118553628314,women_vitA,Gambia,full
15,2,15,6.641010696663777,3.964593911394338,-0.8969209666020902,women_vitA,Gambia,full
15,3,15,5.669348164605529,3.2094082606779346,-0.43960100320809803,women_vitA,Gambia,full
15,4,15,2.016502503691051,1.3745048134954485,-0.03976894348130081,women_vitA,Gambia,full
15,5,15,5.834078305722023,3.573617229593768,-1.8729115322185488,women_vitA,Gambia,full
15,6,15,5.955700338727798,3.522736153975445,-0.8486343140591635,women_vitA,Gambia,full
15,7,15,5.760540696868393,3.3462330165527145,-0.8127001750080571,women_vitA,Gambia,full
15,8,15,2.394318014575635,1.7036968980821945,-0.5684720052233244,women_vitA,Gambia,full
15,9,15,5.71247012570447,3.7702833329019017,-1.9031895304712765,women_vitA,Gambia,full
15,10,15,2.19208270281286,1.7272110187520051,0.16816436063956705,women_vitA,Gambia,full
15,11,15,5.081286085160269,3.119206785020231,-1.1091332784332804,women_vitA,Gambia,full
15,12,15,6.10612510392103,4.0132268810824705,-1.6472363281952465,women_vitA,Gambia,full
