strategy,stratum,retention,n_districts,rmse_pp,mae_pp,replicate,n_clusters_total,n_districts_total,seed,country,outcome,analysis_profile
direct_or_national,zero_clusters,0.9,2,16.031662440277636,13.83928571428571,6,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,28,14.593702519934975,11.885220836337297,6,70,30,12345,Gambia,child_iron,full
model_cv,zero_clusters,0.9,2,21.43067482500048,15.72666502530713,6,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,28,12.638233084350354,9.929193853300227,6,70,30,12345,Gambia,child_iron,full
spatial_cv,zero_clusters,0.9,2,21.96197715554115,16.688724965102796,6,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,28,4.019113928690004,2.670255202588256,7,70,30,12345,Gambia,child_iron,full
direct_or_national,zero_clusters,0.9,2,13.280289526893837,11.597309076134838,7,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,28,15.1918040225454,12.034133958817335,7,70,30,12345,Gambia,child_iron,full
model_cv,zero_clusters,0.9,2,15.17195536420674,13.051337937403861,7,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,28,14.066165321107297,11.374604269378484,7,70,30,12345,Gambia,child_iron,full
spatial_cv,zero_clusters,0.9,2,6.976646938886005,6.646627557874357,7,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,28,4.456280213285375,2.9993884923315224,8,70,30,12345,Gambia,child_iron,full
direct_or_national,zero_clusters,0.9,2,21.52775194356317,21.524951578853386,8,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,28,14.203248877225679,11.048132852329166,8,70,30,12345,Gambia,child_iron,full
model_cv,zero_clusters,0.9,2,25.84452449288498,25.34045304928103,8,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,28,13.079120961189506,10.525177265081375,8,70,30,12345,Gambia,child_iron,full
spatial_cv,zero_clusters,0.9,2,23.930667485014865,21.233613960448807,8,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,28,4.089789362839797,2.6180755519579546,9,70,30,12345,Gambia,child_iron,full
direct_or_national,zero_clusters,0.9,2,15.729147948986313,11.915418788065235,9,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,28,15.77900236535503,12.556630238296787,9,70,30,12345,Gambia,child_iron,full
model_cv,zero_clusters,0.9,2,22.03332791881334,16.820275254017748,9,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,28,13.470240981231543,10.95603818628762,9,70,30,12345,Gambia,child_iron,full
spatial_cv,zero_clusters,0.9,2,23.15795984305181,16.740224159903676,9,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,29,4.1634751831748416,2.655427700076726,10,70,30,12345,Gambia,child_iron,full
direct_or_national,zero_clusters,0.9,1,1.9152411896520727,1.9152411896520727,10,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,29,15.447201282980611,12.363243192203152,10,70,30,12345,Gambia,child_iron,full
model_cv,zero_clusters,0.9,1,1.306385184165093,1.306385184165093,10,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,29,13.751946875675833,11.045912700297418,10,70,30,12345,Gambia,child_iron,full
spatial_cv,zero_clusters,0.9,1,16.024263270245182,16.024263270245182,10,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,28,5.083269345391432,2.8642262980607653,11,70,30,12345,Gambia,child_iron,full
direct_or_national,zero_clusters,0.9,2,1.6750931678986094,1.6302102101504568,11,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,28,16.11235511982492,12.731949544690146,11,70,30,12345,Gambia,child_iron,full
model_cv,zero_clusters,0.9,2,5.4625642054347106,4.736421965538817,11,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,28,15.885984716402868,12.985825587149193,11,70,30,12345,Gambia,child_iron,full
spatial_cv,zero_clusters,0.9,2,7.686581933717982,6.9199402017327385,11,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,29,4.000042416727189,2.620071156637942,12,70,30,12345,Gambia,child_iron,full
direct_or_national,zero_clusters,0.9,1,11.99817123592053,11.99817123592053,12,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,29,14.782926963463835,11.281475978385021,12,70,30,12345,Gambia,child_iron,full
model_cv,zero_clusters,0.9,1,10.146874567172704,10.146874567172704,12,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,29,14.488013399525718,11.948488155381256,12,70,30,12345,Gambia,child_iron,full
spatial_cv,zero_clusters,0.9,1,5.493909373046368,5.493909373046368,12,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,29,4.772547587725292,3.0974139395027542,13,70,30,12345,Gambia,child_iron,full
direct_or_national,zero_clusters,0.9,1,29.545087669820237,29.545087669820237,13,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,29,16.008998571377727,13.00818936103298,13,70,30,12345,Gambia,child_iron,full
model_cv,zero_clusters,0.9,1,26.065372230214614,26.065372230214614,13,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,29,13.789001023801667,10.581249996945418,13,70,30,12345,Gambia,child_iron,full
spatial_cv,zero_clusters,0.9,1,19.880365359716855,19.880365359716855,13,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,30,4.034584918614269,2.723153651958867,14,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,30,16.327900078758244,13.229836052372917,14,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,30,14.011661855115879,11.568919377117783,14,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,28,4.2119100509805145,2.8341579575979403,15,70,30,12345,Gambia,child_iron,full
direct_or_national,zero_clusters,0.9,2,15.564175757709464,15.106951871657753,15,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,28,15.62224509699281,12.589777164461047,15,70,30,12345,Gambia,child_iron,full
model_cv,zero_clusters,0.9,2,16.486873243868473,15.088367868690778,15,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,28,17.101808923272106,13.304434406012936,15,70,30,12345,Gambia,child_iron,full
spatial_cv,zero_clusters,0.9,2,10.861600708563106,10.126840929392895,15,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,29,4.747154247890458,3.1181851915016026,16,70,30,12345,Gambia,child_iron,full
direct_or_national,zero_clusters,0.9,1,22.606201256537705,22.606201256537705,16,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,29,15.207813445947757,12.188221682147361,16,70,30,12345,Gambia,child_iron,full
model_cv,zero_clusters,0.9,1,29.195826695884342,29.195826695884342,16,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,29,12.381469213439006,10.239504119535775,16,70,30,12345,Gambia,child_iron,full
spatial_cv,zero_clusters,0.9,1,30.121701114313893,30.121701114313893,16,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,29,5.196132163729503,3.0585030700283693,17,70,30,12345,Gambia,child_iron,full
direct_or_national,zero_clusters,0.9,1,31.146614512137116,31.146614512137116,17,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,29,14.668009344026405,12.010515929728058,17,70,30,12345,Gambia,child_iron,full
model_cv,zero_clusters,0.9,1,27.768575177879175,27.768575177879175,17,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,29,12.849285883452822,10.575979457737446,17,70,30,12345,Gambia,child_iron,full
spatial_cv,zero_clusters,0.9,1,21.177256256416555,21.177256256416555,17,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,30,7.253770331615458,4.051029895416095,18,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,30,15.725985918961266,12.522541448733932,18,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,30,16.99566326652934,14.348278913735768,18,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,29,4.7006563117511435,2.964480701265843,19,70,30,12345,Gambia,child_iron,full
direct_or_national,zero_clusters,0.9,1,24.461703180602846,24.461703180602846,19,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,29,14.906771576678391,11.536631368410998,19,70,30,12345,Gambia,child_iron,full
model_cv,zero_clusters,0.9,1,21.932938161172544,21.932938161172544,19,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,29,14.114229848586676,11.542843217594063,19,70,30,12345,Gambia,child_iron,full
spatial_cv,zero_clusters,0.9,1,16.194164336857163,16.194164336857163,19,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,28,4.732112215731394,3.0311423920991407,20,70,30,12345,Gambia,child_iron,full
direct_or_national,zero_clusters,0.9,2,9.788355030667546,8.05901338102441,20,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,28,15.042685420992322,11.492921335383773,20,70,30,12345,Gambia,child_iron,full
model_cv,zero_clusters,0.9,2,3.1542263395355303,2.6412258416768255,20,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,28,14.119319474661562,11.574943762373357,20,70,30,12345,Gambia,child_iron,full
spatial_cv,zero_clusters,0.9,2,2.8751094684877323,2.101978005204513,20,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,27,6.455963213147838,3.3408381096490523,21,70,30,12345,Gambia,child_iron,full
direct_or_national,zero_clusters,0.9,3,4.2482242753026,2.663664128792398,21,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,27,16.272265397143673,13.101945090269668,21,70,30,12345,Gambia,child_iron,full
model_cv,zero_clusters,0.9,3,2.5572170785724233,2.3191058856538977,21,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,27,15.718614908931322,12.897749985949877,21,70,30,12345,Gambia,child_iron,full
spatial_cv,zero_clusters,0.9,3,9.051140250017943,5.615194221320724,21,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,29,4.295572381190371,2.770632384959829,22,70,30,12345,Gambia,child_iron,full
direct_or_national,zero_clusters,0.9,1,12.195757554981924,12.195757554981924,22,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,29,16.11294570234328,12.489437013040918,22,70,30,12345,Gambia,child_iron,full
model_cv,zero_clusters,0.9,1,3.039217455186194,3.039217455186194,22,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,29,14.640105620253122,11.870995381355792,22,70,30,12345,Gambia,child_iron,full
spatial_cv,zero_clusters,0.9,1,1.828338869116708,1.828338869116708,22,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,27,4.071067948247449,2.6889291532882984,23,70,30,12345,Gambia,child_iron,full
direct_or_national,zero_clusters,0.9,3,16.828628020414406,16.556335471414407,23,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,27,14.700531035354093,11.260693208035775,23,70,30,12345,Gambia,child_iron,full
model_cv,zero_clusters,0.9,3,18.423164770387906,16.28315363969637,23,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,27,11.999772534194557,9.647935754750355,23,70,30,12345,Gambia,child_iron,full
spatial_cv,zero_clusters,0.9,3,20.54656333652581,19.343360731661406,23,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,28,4.511888841326137,2.698391682453088,24,70,30,12345,Gambia,child_iron,full
direct_or_national,zero_clusters,0.9,2,14.180865979769369,10.545590454893636,24,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,28,15.712148612029264,12.283486635029531,24,70,30,12345,Gambia,child_iron,full
model_cv,zero_clusters,0.9,2,16.577615686950292,14.86748853536399,24,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,28,13.933614884434519,10.782297921880064,24,70,30,12345,Gambia,child_iron,full
spatial_cv,zero_clusters,0.9,2,10.041284011524631,9.958580162975286,24,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.9,27,5.057470478677967,3.3426241255746376,25,70,30,12345,Gambia,child_iron,full
direct_or_national,zero_clusters,0.9,3,13.533313706290834,12.776725215451343,25,70,30,12345,Gambia,child_iron,full
model_cv,has_clusters,0.9,27,16.52283213622527,12.90520483881864,25,70,30,12345,Gambia,child_iron,full
model_cv,zero_clusters,0.9,3,14.704925317819468,12.58649223800821,25,70,30,12345,Gambia,child_iron,full
spatial_cv,has_clusters,0.9,27,13.71743395315168,11.041857443590382,25,70,30,12345,Gambia,child_iron,full
spatial_cv,zero_clusters,0.9,3,10.921544925690938,8.082307701732406,25,70,30,12345,Gambia,child_iron,full
direct_or_national,has_clusters,0.5,18,7.741173059258041,4.816011629113307,1,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,12,19.174879362218856,16.732785195209676,1,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,18,14.662665957038518,12.425470462126743,1,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,12,15.594349542614724,13.359033677572048,1,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,18,9.19367873483916,7.999285116419992,1,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,12,13.739013655758207,10.41734416410398,1,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,20,11.451441561802204,6.745538967697738,2,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,10,20.268850876322904,16.258720535866132,2,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,20,14.530473434490842,10.991895562239504,2,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,10,11.435257834069514,9.395144124333136,2,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,20,14.057834474856806,11.179911587996566,2,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,10,12.621178437724554,11.046650524116211,2,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,17,8.346072405943088,4.515750138786006,3,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,13,25.954807199993766,21.952236144015107,3,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,17,11.606845733089813,8.182115335308032,3,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,13,21.172254885979644,17.65413594154382,3,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,17,14.296788063141102,11.054874088991577,3,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,13,16.6884144525598,12.53161925240649,3,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,18,6.328699032126768,4.356678346848418,4,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,12,22.76190413572215,19.57745877948281,4,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,18,11.651931658110216,9.378264827388085,4,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,12,18.247710483546285,15.286020586552135,4,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,18,12.076063095160672,9.814361570391304,4,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,12,16.977687829711424,13.959182761431746,4,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,18,8.093228069099212,5.029219726069838,5,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,12,21.498439357143134,18.150662900862795,5,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,18,10.207952606713995,9.063149629145876,5,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,12,17.532684668665414,14.865119752027983,5,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,18,8.687090125908131,7.719392835940509,5,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,12,16.079737201074508,12.605403628832773,5,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,23,8.761940020070263,4.426522237161745,6,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,7,19.146033511465504,15.269799687903662,6,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,23,15.2490477588424,13.074247536985428,6,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,7,16.053596104258236,12.007207218687578,6,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,23,15.786679824081443,11.125410410050877,6,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,7,15.225396129928054,11.634173540794173,6,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,19,10.164147207574432,6.403907035564553,7,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,11,22.045155315326884,19.644984180881597,7,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,19,12.028411111266566,8.60645092117057,7,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,11,16.710331823052023,15.332095523919955,7,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,19,11.69309808219861,8.700818048808722,7,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,11,17.035616027329027,15.17673659240294,7,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,21,4.9658877286115555,3.3399309229411993,8,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,9,18.72020759950207,16.00699044170929,8,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,21,13.400562386920353,11.676203347826718,8,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,9,17.499532704330676,15.23773189869328,8,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,21,11.547607326342819,9.757722729276368,8,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,9,13.73248279063803,10.384838365199105,8,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,21,9.573424293661313,5.434137526090215,9,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,9,16.84690005205315,14.734082374741176,9,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,21,14.315267713623994,11.902312218869518,9,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,9,13.664729848658636,10.672747709519873,9,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,21,12.162161003460472,9.557838500251483,9,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,9,10.932241147401665,8.828927053398706,9,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,20,7.661197546778134,3.7814076548986546,10,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,10,25.302447617348733,21.689531502979616,10,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,20,10.452963517805586,8.575010316963617,10,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,10,21.191204044195327,18.060294931415385,10,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,20,7.971209070828047,6.1475580569050985,10,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,10,18.22131424672534,15.257761195465386,10,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,21,8.884455077161958,5.110675663605048,11,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,9,26.141502630384476,22.801196868994776,11,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,21,11.321665079455594,9.038281817542101,11,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,9,19.244479924655668,16.821941472705777,11,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,21,10.489486849431955,8.27347446657469,11,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,9,11.729305044332685,7.828050567235096,11,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,17,6.783446098431319,5.25357312101908,12,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,13,18.941569636815593,15.85204593883498,12,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,17,13.827261397383392,11.2453489181126,12,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,13,15.746661471588272,13.982717623149787,12,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,17,12.301075551921155,10.451644139569122,12,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,13,10.321646596083225,7.666892113887465,12,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,21,6.661922984312323,3.8015927624466386,13,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,9,20.05344181400244,17.039372024648237,13,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,21,12.217969395620324,10.40278096832125,13,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,9,16.941922157355563,14.28005756006107,13,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,21,13.281052942948907,9.97010172585534,13,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,9,15.249810175612872,11.884194060331504,13,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,21,7.177801702162855,4.668995043199221,14,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,9,23.331747442799177,20.88068600137568,14,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,21,11.113320853168695,9.502030472260406,14,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,9,18.120771929277733,15.505504620328326,14,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,21,8.383520624821744,7.077096971929326,14,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,9,16.155881392484538,12.899084228268656,14,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,22,4.113601168078586,2.974657965632276,15,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,8,19.89291914501104,16.690309988472364,15,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,22,13.218429935744599,10.577276845494836,15,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,8,16.28032529264283,13.678619235666755,15,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,22,12.356782442624068,10.881908386549249,15,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,8,13.880426420598896,10.841513833794007,15,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,23,8.740765414857263,4.92023286959926,16,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,7,13.529728279841532,11.809117700217918,16,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,23,15.814638396963002,12.866240407558335,16,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,7,11.292465362969386,10.117326648198636,16,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,23,12.719722548509186,10.599728773284612,16,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,7,9.367699244304895,8.034679392502678,16,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,18,5.626909715609263,3.786486589829477,17,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,12,17.05585926950461,14.162905494241468,17,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,18,15.10451175245543,12.734822993963796,17,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,12,15.377416353156109,11.176837497620525,17,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,18,11.46522999151548,9.418653297753778,17,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,12,14.09290658022832,10.87721985239493,17,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,21,7.597221613840799,4.028294100447063,18,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,9,21.237842426781395,15.923536454658116,18,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,21,15.448644383755674,13.381928711551664,18,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,9,17.929888918558945,13.07992288501629,18,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,21,10.023153809318888,8.57897948895476,18,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,9,19.183771668849047,15.519471152481051,18,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,21,6.944833308972714,4.332014275770726,19,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,9,25.126078089108628,22.428921454454876,19,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,21,10.99876074755792,9.24697740563235,19,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,9,19.585264545402204,17.271016344780417,19,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,21,8.023677612476286,6.417042466504549,19,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,9,17.98575242788623,15.80824764372191,19,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,20,8.546704026967983,4.0923707400257125,20,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,10,19.109925067464758,16.07682644130061,20,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,20,13.621052893899394,11.413147842570165,20,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,10,15.38478251410194,13.3548233799378,20,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,20,12.305469997141602,9.877178351225036,20,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,10,13.866485700356845,10.649159118932031,20,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,22,6.63004370818137,4.338765064417504,21,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,8,19.403374892238986,17.26388091612057,21,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,22,14.245311798202925,12.190487609450985,21,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,8,16.524043600293307,14.690076053595824,21,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,22,11.721003033031183,10.175666900012647,21,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,8,14.000506298692814,12.909768363201678,21,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,19,7.520967241443402,4.777949571769682,22,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,11,16.17679960954311,14.60031140367071,22,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,19,14.827364630173326,11.097628873245418,22,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,11,14.589511841870426,13.104028110145657,22,70,30,12345,Gambia,women_iron,full
spatial_cv,has_clusters,0.5,19,14.68851319259888,11.728318435434758,22,70,30,12345,Gambia,women_iron,full
spatial_cv,zero_clusters,0.5,11,10.85138027871318,10.009206412939077,22,70,30,12345,Gambia,women_iron,full
direct_or_national,has_clusters,0.5,21,7.011697694094327,4.150640378136702,23,70,30,12345,Gambia,women_iron,full
direct_or_national,zero_clusters,0.5,9,23.07260969546481,19.008171582096878,23,70,30,12345,Gambia,women_iron,full
model_cv,has_clusters,0.5,21,12.320244298316267,10.330750916928988,23,70,30,12345,Gambia,women_iron,full
model_cv,zero_clusters,0.5,9,15.740430890446133,14.201580899108412,23,70,30,12345,Gambia,women_iron,full
