held_out,n_train,n_test,prev_test,pred_prev,auc,brier,null_brier,null_brier_train,calib_intercept,calib_slope,calib_scale,n_selected,n_scored,note,outcome,scheme,scorer,weighting,seed,selected_vars
Malawi,3135,836,0.013157894736842105,0.0193075510349986,0.6754269972451791,0.012926804640999342,0.012984764542936287,0.013047091412742382,2.8420473236936243,1.8515896672921506,logit,4,3,NA,women_vitA,original_selection,glm,equal_row,12345,gee_trmm_50km_annual_mean|dhsharm_c_mean_hemoglobin_adm2|temperature_PC1|dhsharm_hh_wealth_poor_adm2
Malawi,3135,836,0.013157894736842105,0.018785233039300426,0.6725619834710744,0.012936244346749034,0.012984764542936287,0.013047091412742382,4.421970017341142,2.242599262978689,logit,4,3,NA,women_vitA,original_selection,glm,equal_country,12345,gee_trmm_50km_annual_mean|dhsharm_c_mean_hemoglobin_adm2|temperature_PC1|dhsharm_hh_wealth_poor_adm2
Malawi,2503,836,0.013157894736842105,0.019334997010126063,0.628595041322314,0.014506339368450454,0.012984764542936287,0.013062481760117772,-5.044800854234191,-0.15056558242683793,logit,4,3,NA,women_vitA,nested_selection,glm,equal_row,12345,gee_grassland_50km|ihme_0_to_99_years_all_ages_both_malaria_incidence_rate|dhsharm_hh_mean_hhsize_adm2|other_PC3
Malawi,2503,836,0.013157894736842105,0.01947028020649692,0.6289256198347107,0.014344699363965038,0.012984764542936287,0.013062481760117772,-5.062747404919836,-0.157025458267364,logit,4,3,NA,women_vitA,nested_selection,glm,equal_country,12345,gee_grassland_50km|ihme_0_to_99_years_all_ages_both_malaria_incidence_rate|dhsharm_hh_mean_hhsize_adm2|other_PC3
Gambia,2737,1013,0.41954590325765057,0.23087830003579468,0.5660844337735094,0.27621093341206854,0.2435271383173727,0.3178759371519845,0.48488931979179306,0.6587297273947453,logit,4,3,NA,child_iron,original_selection,glm,equal_row,12345,gee_trmm_50km_annual_mean|dhsharm_c_mean_hemoglobin_adm2|temperature_PC1|dhsharm_hh_wealth_poor_adm2
Gambia,2737,1013,0.41954590325765057,0.23425098906788405,0.5672168867547018,0.27471128909102305,0.2435271383173727,0.3178759371519845,0.4989449050031582,0.68101815157748,logit,4,3,NA,child_iron,original_selection,glm,equal_country,12345,gee_trmm_50km_annual_mean|dhsharm_c_mean_hemoglobin_adm2|temperature_PC1|dhsharm_hh_wealth_poor_adm2
Gambia,2800,1013,0.41954590325765057,0.21095817372808534,0.5817947178871549,0.2857535135472489,0.2435271383173727,0.31695430424884663,4.87881854221431,3.9448586330736846,logit,3,1,NA,child_iron,nested_selection,glm,equal_row,12345,gee_trmm_50km_annual_mean|ihme_20_24_24_female_proportion_of_population_achieving_6_11_years_education|ihme_health_PC3
Gambia,2800,1013,0.41954590325765057,0.21207672540231032,0.5817947178871549,0.2852575264714997,0.2435271383173727,0.31695430424884663,4.73813198879332,3.857752199241178,logit,3,1,NA,child_iron,nested_selection,glm,equal_country,12345,gee_trmm_50km_annual_mean|ihme_20_24_24_female_proportion_of_population_achieving_6_11_years_education|ihme_health_PC3
Ghana,2648,1102,0.2395644283121597,0.1820105146677052,0.659461560714544,0.17584229932494808,0.1821733129996278,0.18289967669147372,0.5639313987055481,1.139354718409662,logit,4,3,NA,child_iron,original_selection,glm,equal_row,12345,gee_trmm_50km_annual_mean|dhsharm_c_mean_hemoglobin_adm2|temperature_PC1|dhsharm_hh_wealth_poor_adm2
Ghana,2648,1102,0.2395644283121597,0.19637082506480222,0.6602119042453172,0.17375978671867448,0.1821733129996278,0.18289967669147372,0.5821704351641918,1.2360712585532267,logit,4,3,NA,child_iron,original_selection,glm,equal_country,12345,gee_trmm_50km_annual_mean|dhsharm_c_mean_hemoglobin_adm2|temperature_PC1|dhsharm_hh_wealth_poor_adm2
Ghana,2136,1003,0.24825523429710866,0.9994516234373172,0.6422826584854004,0.7507494819912821,0.18662457294119633,0.18696262972049776,-2.8117695011379795,0.14030683039296013,logit,7,6,NA,child_iron,nested_selection,glm,equal_row,12345,gee_trmm_50km_annual_mean|dhsharm_w_secondary_plus_adm2|wfp_price_cassava|dhsharm_c_anemia_any_adm2|vegetation_PC3|dhsharm_w_delivery_csection_adm2|gee_trmm_Nov_50km
Ghana,2136,1003,0.24825523429710866,0.9998269889057713,0.6419897095011345,0.7514280781360961,0.18662457294119633,0.18696262972049776,-3.2065487016822143,0.16613705908214804,logit,7,6,NA,child_iron,nested_selection,glm,equal_country,12345,gee_trmm_50km_annual_mean|dhsharm_w_secondary_plus_adm2|wfp_price_cassava|dhsharm_c_anemia_any_adm2|vegetation_PC3|dhsharm_w_delivery_csection_adm2|gee_trmm_Nov_50km
SierraLeone,3264,486,0.05761316872427984,0.018945189000280627,0.6541250779787898,0.05542742786791452,0.054293891513827505,0.08932968160579562,4.293936886381891,1.810990313373033,logit,4,3,NA,child_iron,original_selection,glm,equal_row,12345,gee_trmm_50km_annual_mean|dhsharm_c_mean_hemoglobin_adm2|temperature_PC1|dhsharm_hh_wealth_poor_adm2
SierraLeone,3264,486,0.05761316872427984,0.01792158872408532,0.6549048658764816,0.055512020256885015,0.054293891513827505,0.08932968160579562,4.320459235206131,1.792082557900228,logit,4,3,NA,child_iron,original_selection,glm,equal_country,12345,gee_trmm_50km_annual_mean|dhsharm_c_mean_hemoglobin_adm2|temperature_PC1|dhsharm_hh_wealth_poor_adm2
SierraLeone,2919,363,0.06060606060606061,0.10500779214159749,0.5129298853639029,0.0597782735971268,0.05693296602387512,0.08807160168743051,-4.166112243031756,-0.652621254524404,logit,8,6,NA,child_iron,nested_selection,glm,equal_row,12345,gee_ndvi_Mar_50km|ihme_15_49_years_24_females_severe_anemia_percent|other_PC3|MAP_202206_Pf_Parasite_Rate|dhsharm_hh_mean_hhsize_adm2|precip_PC1|dhsharm_RH_DELA_C_SKP_adm2|ihme_5_to_14_years_5_to_14_both_deaths_rate
SierraLeone,2919,363,0.06060606060606061,0.10891928906923659,0.5294588109837377,0.060243824569865385,0.05693296602387512,0.08807160168743051,-4.644910614932749,-0.8886665436557551,logit,8,6,NA,child_iron,nested_selection,glm,equal_country,12345,gee_ndvi_Mar_50km|ihme_15_49_years_24_females_severe_anemia_percent|other_PC3|MAP_202206_Pf_Parasite_Rate|dhsharm_hh_mean_hhsize_adm2|precip_PC1|dhsharm_RH_DELA_C_SKP_adm2|ihme_5_to_14_years_5_to_14_both_deaths_rate
Malawi,2601,1149,0.09573542210617929,0.2889468441693142,0.5423002887391722,0.13488502499455604,0.08657015106033097,0.11894415864246562,-2.4805280154467546,-0.24201887368795671,logit,4,3,NA,child_iron,original_selection,glm,equal_row,12345,gee_trmm_50km_annual_mean|dhsharm_c_mean_hemoglobin_adm2|temperature_PC1|dhsharm_hh_wealth_poor_adm2
Malawi,2601,1149,0.09573542210617929,0.2924521310416523,0.544076472132295,0.13563278941666884,0.08657015106033097,0.11894415864246562,-2.5063732184282284,-0.27481930624413214,logit,4,3,NA,child_iron,original_selection,glm,equal_country,12345,gee_trmm_50km_annual_mean|dhsharm_c_mean_hemoglobin_adm2|temperature_PC1|dhsharm_hh_wealth_poor_adm2
Malawi,2173,1149,0.09573542210617929,0.22765067144230694,0.5219398022574153,0.11012319954767044,0.08657015106033097,0.11994268625469985,-2.2015392535125056,0.03473598642685746,logit,4,3,NA,child_iron,nested_selection,glm,equal_row,12345,gee_grassland_50km|ihme_0_to_99_years_all_ages_both_malaria_incidence_rate|dhsharm_hh_mean_hhsize_adm2|other_PC3
Malawi,2173,1149,0.09573542210617929,0.22344241779470037,0.5232435033686237,0.10909738412597124,0.08657015106033097,0.11994268625469985,-2.193200935334441,0.04046237908678649,logit,4,3,NA,child_iron,nested_selection,glm,equal_country,12345,gee_grassland_50km|ihme_0_to_99_years_all_ages_both_malaria_incidence_rate|dhsharm_hh_mean_hhsize_adm2|other_PC3
Gambia,2695,1402,0.31169757489301,0.09317061856853875,0.619249238211546,0.2634032382449625,0.2145421966988264,0.2641124457103901,-15.262048936736038,-6.337732789691863,logit,4,3,NA,women_iron,original_selection,glm,equal_row,12345,gee_trmm_50km_annual_mean|dhsharm_c_mean_hemoglobin_adm2|temperature_PC1|dhsharm_hh_wealth_poor_adm2
Gambia,2695,1402,0.31169757489301,0.09385292889624558,0.6190974733522249,0.263289477569823,0.2145421966988264,0.2641124457103901,-13.344553823888925,-5.513670883125837,logit,4,3,NA,women_iron,original_selection,glm,equal_country,12345,gee_trmm_50km_annual_mean|dhsharm_c_mean_hemoglobin_adm2|temperature_PC1|dhsharm_hh_wealth_poor_adm2
Gambia,2749,1402,0.31169757489301,0.09217564525924643,0.6174209459219122,0.2626578166066264,0.2145421966988264,0.26456848088384577,170.82463972829956,75.0402374647536,logit,3,1,NA,women_iron,nested_selection,glm,equal_row,12345,gee_trmm_50km_annual_mean|ihme_20_24_24_female_proportion_of_population_achieving_6_11_years_education|ihme_health_PC3
Gambia,2749,1402,0.31169757489301,0.09350682359903609,0.6174209459219122,0.26207579446386897,0.2145421966988264,0.26456848088384577,173.37645648165284,76.68577297113984,logit,3,1,NA,women_iron,nested_selection,glm,equal_country,12345,gee_trmm_50km_annual_mean|ihme_20_24_24_female_proportion_of_population_achieving_6_11_years_education|ihme_health_PC3
Ghana,3065,1032,0.07848837209302326,0.1911856899860881,0.45928262647505547,0.08904694850144798,0.07232794753921039,0.08577586013227943,-2.0214865775597817,0.2974301135939938,logit,4,3,NA,women_iron,original_selection,glm,equal_row,12345,gee_trmm_50km_annual_mean|dhsharm_c_mean_hemoglobin_adm2|temperature_PC1|dhsharm_hh_wealth_poor_adm2
Ghana,3065,1032,0.07848837209302326,0.17670523655590084,0.5384066155184276,0.08498576341599162,0.07232794753921039,0.08577586013227943,-1.9854514721222982,0.30261047764781096,logit,4,3,NA,women_iron,original_selection,glm,equal_country,12345,gee_trmm_50km_annual_mean|dhsharm_c_mean_hemoglobin_adm2|temperature_PC1|dhsharm_hh_wealth_poor_adm2
Ghana,2620,960,0.08020833333333334,0.674715540154133,0.5539703784324396,0.48299703859999354,0.07377495659722223,0.08830847075733737,-2.5905984548831285,0.11040891053497393,logit,7,6,NA,women_iron,nested_selection,glm,equal_row,12345,gee_trmm_50km_annual_mean|dhsharm_w_secondary_plus_adm2|wfp_price_cassava|dhsharm_c_anemia_any_adm2|vegetation_PC3|dhsharm_w_delivery_csection_adm2|gee_trmm_Nov_50km
Ghana,2620,960,0.08020833333333334,0.9614100238386991,0.5720463002456208,0.8545376322901052,0.07377495659722223,0.08830847075733737,-2.861288131735319,0.06907717876195653,logit,7,6,NA,women_iron,nested_selection,glm,equal_country,12345,gee_trmm_50km_annual_mean|dhsharm_w_secondary_plus_adm2|wfp_price_cassava|dhsharm_c_anemia_any_adm2|vegetation_PC3|dhsharm_w_delivery_csection_adm2|gee_trmm_Nov_50km
SierraLeone,3270,827,0.08827085852478839,0.003360151359155544,0.6051833145597907,0.08761375776379764,0.08047911406008518,0.08977952179571788,1.7936588530952726,0.7210633303970905,logit,4,3,NA,women_iron,original_selection,glm,equal_row,12345,gee_trmm_50km_annual_mean|dhsharm_c_mean_hemoglobin_adm2|temperature_PC1|dhsharm_hh_wealth_poor_adm2
SierraLeone,3270,827,0.08827085852478839,0.005373115783088956,0.6057283528941535,0.08725551960084435,0.08047911406008518,0.08977952179571788,2.024846755774236,0.8320677703207779,logit,4,3,NA,women_iron,original_selection,glm,equal_country,12345,gee_trmm_50km_annual_mean|dhsharm_c_mean_hemoglobin_adm2|temperature_PC1|dhsharm_hh_wealth_poor_adm2
SierraLeone,2820,557,0.10053859964093358,0.025229922429146606,0.4400306529797548,0.09664747240233033,0.09043058962317364,0.09902829488057172,-3.788776285996745,-0.4202740785367419,logit,8,6,NA,women_iron,nested_selection,glm,equal_row,12345,gee_ndvi_Mar_50km|ihme_15_49_years_24_females_severe_anemia_percent|other_PC3|MAP_202206_Pf_Parasite_Rate|dhsharm_hh_mean_hhsize_adm2|precip_PC1|dhsharm_RH_DELA_C_SKP_adm2|ihme_5_to_14_years_5_to_14_both_deaths_rate
SierraLeone,2820,557,0.10053859964093358,0.024638990378861466,0.43981679498146564,0.0967311326279698,0.09043058962317364,0.09902829488057172,-3.7641662132591023,-0.4107043904719162,logit,8,6,NA,women_iron,nested_selection,glm,equal_country,12345,gee_ndvi_Mar_50km|ihme_15_49_years_24_females_severe_anemia_percent|other_PC3|MAP_202206_Pf_Parasite_Rate|dhsharm_hh_mean_hhsize_adm2|precip_PC1|dhsharm_RH_DELA_C_SKP_adm2|ihme_5_to_14_years_5_to_14_both_deaths_rate
Malawi,3261,836,0.10287081339712918,0.19068240578674547,0.6011705426356589,0.10567696301326218,0.09228840914814221,0.0984290023644297,-3.671420450116097,-0.9893715021308871,logit,4,3,NA,women_iron,original_selection,glm,equal_row,12345,gee_trmm_50km_annual_mean|dhsharm_c_mean_hemoglobin_adm2|temperature_PC1|dhsharm_hh_wealth_poor_adm2
Malawi,3261,836,0.10287081339712918,0.18317168449051627,0.6004728682170543,0.10345687408966817,0.09228840914814221,0.0984290023644297,-3.829174450158183,-1.0651531725712606,logit,4,3,NA,women_iron,original_selection,glm,equal_country,12345,gee_trmm_50km_annual_mean|dhsharm_c_mean_hemoglobin_adm2|temperature_PC1|dhsharm_hh_wealth_poor_adm2
Malawi,2598,836,0.10287081339712918,0.12381842922359326,0.5074186046511627,0.09500614084645996,0.09228840914814221,0.10152908166075815,-2.9725847821487648,-0.4015137737611451,logit,4,3,NA,women_iron,nested_selection,glm,equal_row,12345,gee_grassland_50km|ihme_0_to_99_years_all_ages_both_malaria_incidence_rate|dhsharm_hh_mean_hhsize_adm2|other_PC3
Malawi,2598,836,0.10287081339712918,0.12108910715563884,0.506906976744186,0.09441959821989093,0.09228840914814221,0.10152908166075815,-3.0526915953519644,-0.43786948511342466,logit,4,3,NA,women_iron,nested_selection,glm,equal_country,12345,gee_grassland_50km|ihme_0_to_99_years_all_ages_both_malaria_incidence_rate|dhsharm_hh_mean_hhsize_adm2|other_PC3
